Title,Content,Date of Experience,Review Date,Rating,Reviewer Name,Location,No of reviews given
Completely Disappointing,"To be fair, this was my third purchase from WEX and the first two were perfectly fine.
- Made my purchase online on a Saturday and delivery was promised in 4 working days; Thursday of the following week.
- On Tuesday while at work I had a text from WEX's courier service PARCEL FORCE to say they had attempted to deliver the camera, and left a card. Got home after work, no card. Tried to ring PF, it was after 6pm. Recorded message.
- Checked the tracker to see that delivery was attempted again on Wednesday and camera returned to Depot. Rang PF and scheduled delivery for Thursday.
- Arranged to work from home n Thursday to take delivery of the camera, no delivery up till 5pm. Back on the phone and learn that parcel did not go out for delivery. Request Saturday delivery and I am told there will be £9 charge. After protests, promised to waive charge and deliver camera between 7am and 1pm on Saturday. 
- Saturday came, 10am; from tracker cannot see that package is out for delivery. Rang Customer Services at WEX and request that they push PF to make the delivery that day. I was promised that they would ring PF and ensure the delivery is made before 1pm (PF cut-off time) on Saturday. No delivery was made.
- I ring back to learn that delivery is now scheduled for Monday. Completely frustrated and furious, I cancel the order. No confirmation received from WEX.
Monday morning I telephone WEX again to request an email confirming that the order was cancelled and requesting my refund. The email is sent immediately. The refund, I am told, cannot be initiated until the camera (that I never received) is returned to WEX. I ask to speak to a senior person and I am transferred. That does no good, as this person too insists that they must have the camera back before they make the refund. Apparently, PF could attempt delivery again and I might accept the camera. Or someone else at home might take delivery of the camera. If there was someone else at home to take delivery in the first place, we would not be having this problem, I try to explain. They are having none of it. So, until PF updates their system to show that the camera has been returned to the sender, no refund for me who never even received it.
Poor, poor customer service from WEX. Never again.",,2018-10-09T15:09:55Z,1,Adrian Simon,,2
"UPDATE:  SHOCKING CUSTOMER SERVICE..Used them for 12 years, but NO MORE.","I purchased a camera that came with a hotshoe cover missing. I was advised to go and try and source one myself from Amazon because ""Unfortunately we don't have and can't source one for you"".....
 
Here is just a quick quote from their webpage - 

'We want our customers to feel confident about every purchase they make with us. Whether it's a brand-new camera, or an item from our 'Pre-Loved' second-hand range.

We treat all our customers with the care and attention that is expected from the UK's biggest photo retailer.

We live by these promises.'

The lack of customer service aside, you would have thought that the ""UK's biggest photo retailer"" might have enough knowledge of the industry and hopefully common sense to source one, because they are indeed available on Amazon..... but why should I have to source a missing part.

I have put an AWESOME amount of money through their books since 2005 when they were Warehouse Express and this is the Customer Service I get......SHOCKING! - They have lost me as a customer.

REPLY:
Thanks for the reply, but it means nothing...you are completely missing the point. NO, you can't get one from your suppliers, and YES, I can buy one from Amazon, BUT SO CAN YOU !... I'm pretty sure someone there has an Amazon account and can get a petty cash refund for £7.50. If I had of known 12 years ago that by putting thousands of pounds through your books would have resulted in this level of UN-loyal customer service, I would have taken my business elsewhere. 

Please pass this onto your MD so that the board can get an understanding of what happens when the customer service team has to try and think outside the box and fail to keep a loyal customer happy, when the problem was only ever you NOT supplying what I had ordered.",,2018-10-04T16:07:58Z,1,Ian,,11
A really really bad experience…,"Visited Glasgow store today with intention of purchasing a new camera backpack.  No customers in store when I went in, 2 male staff, one on phone and one gazing at a computer screen.  All that was needed was one of them to say ""sorry, I'll be with you in a minute"" - but nothing.  After 5+ minutes looking at backpacks on display and waiting for assistance I walked out.  Obviously as I was female and having to walk with a stick (temporarily !) I did not fit the profile of a serious customer.  I've bought camera equipment from Wex previously and experience was good.  Today was appaling and unfortunately will be my last experience with Wex.",,2018-10-01T15:08:09Z,1,customer,,5
Bought a Canon Eos 550 d which was…,"Bought a Canon Eos 550 d which was signed as ""MINT"" by Wex but when I received it it was damaged, the customer service fellow Josh said to return it which I have done. But my issue is with Wex NOT carrying out any quality checks on the camera but still sending it to me and insisting that the camera was ""MINT"".
So they are liars and have put me to a lot of trouble.
So be WARNED all you prospective purchases this is not a good company!!",,2018-09-27T13:10:12Z,1,david hall,,19
Use another shop,"I was given a £20 off voucher to use on any purchase over £150. When I tried to apply that to the Benro GH2 Gimbal head, it wouldn’t accept it. This is not the first time that I’ve been let down by Wex, so I’ve now started shopping elsewhere. Very disappointed in their response, and their customer service, and really angry too",,2018-09-06T19:27:45Z,1,Mr Not Very Happy,,2
Absolutely awful.,Absolutely awful.,,2018-08-30T10:15:47Z,1,Holly May Payne,,1
Wrong Item.,"Wrong Item.

Automated response from Customer Service.

When trying to organise a collection ignored the days I said I was available.

Now one of a catalogue of recent errors",,2018-08-28T09:14:59Z,1,Scott Grummett,,2
Very poor service,"Very poor service, product knowledge is terrible and the trade in deal was a joke.",,2018-07-30T13:44:45Z,1,Michael Tandy,,61
Nice lens but no info about how to…,Nice lens but no info about how to claim cashback,,2018-07-26T08:56:18Z,1,Keith W,,3
Before they got involved with Calumet…,"Before they got involved with Calumet they used to be the got to place for good kit and good customer service and where amounst the cheapest.

Not any more on any category",,2018-07-23T06:19:05Z,1,martin richards,,3
I won't be ordering from Wex ever…,"I won't be ordering from Wex ever again.  I always have a bad experience.  I've ordered a tripod in the past that was broke and smashed my camera.  Ordered a Samyang 50mm that was faulty and I had to send back.  Now I have ordered a Sigma 50mm and you send the wrong mount.  I am incredibly disappointed, as I was supposed to use these lenses on 2 shoots.

Thanks!!!",,2018-07-12T08:09:58Z,1,Paul Chadwick,,2
